Station_Id_C Year Mon Day Hour PRS PRS_Sea PRS_Max PRS_Min WIN_S_Max WIN_S_Inst_Max WIN_D_INST_Max WIN_D_Avg_2mi WIN_S_Avg_2mi WIN_D_S_Max TEM TEM_Max TEM_Min RHU RHU_Min PRE_3h
58365 2025 3 26 18 997.3000 998.0000 997.6000 997.3000 2.0000 3.3000 151 153 1.4000 158 21.4000 21.4000 21.1000 70 69 0.0000 
58365 2025 3 26 18 997.3000 998.0000 997.6000 997.3000 2.0000 3.3000 151 153 1.4000 158 21.4000 21.4000 21.1000 70 69 0.0000 
58365 2025 3 26 21 996.1000 996.8000 997.9000 996.1000 3.3000 4.8000 195 45 1.2000 224 21.0000 22.1000 21.0000 80 73 1.8000 
58365 2025 3 26 21 996.1000 996.8000 997.9000 996.1000 3.3000 4.8000 195 45 1.2000 224 21.0000 22.1000 21.0000 80 73 1.8000 
58365 2025 3 27 0 1000.7000 1001.4000 1000.7000 998.6000 3.7000 7.0000 99 292 1.7000 86 20.2000 20.2000 19.8000 86 85 2.2000 
58365 2025 3 27 0 1000.7000 1001.4000 1000.7000 998.6000 3.7000 7.0000 99 292 1.7000 86 20.2000 20.2000 19.8000 86 85 2.2000 
58365 2025 3 27 3 1004.7000 1005.4000 1004.7000 1002.6000 6.5000 10.4000 20 15 5.0000 19 14.1000 21.1000 14.1000 90 79 2.7000 
58365 2025 3 27 3 1004.7000 1005.4000 1004.7000 1002.6000 6.5000 10.4000 20 15 5.0000 19 14.1000 21.1000 14.1000 90 79 2.7000 
58365 2025 3 27 6 1006.1000 1006.8000 1006.1000 1005.4000 6.1000 10.8000 21 21 7.0000 20 13.5000 14.2000 13.5000 78 76 0.0000 
58365 2025 3 27 9 1010.4000 1011.1000 1010.4000 1008.4000 7.0000 11.3000 29 17 7.1000 22 12.6000 13.1000 12.6000 64 64 0.0000 
58365 2025 3 27 12 1014.0000 1014.7000 1014.3000 1012.9000 6.5000 12.2000 19 25 5.1000 18 11.9000 12.0000 11.9000 47 46 0.0000 
58365 2025 3 27 15 1018.3000 1019.0000 1018.3000 1016.6000 6.2000 11.3000 26 24 4.5000 19 11.5000 11.8000 11.4000 45 41 0.0000 
58365 2025 3 27 18 1019.2000 1019.9000 1019.6000 1018.8000 3.7000 6.3000 22 18 4.0000 20 8.7000 10.1000 8.7000 76 58 0.4000 
58365 2025 3 27 21 1020.7000 1021.4000 1020.7000 1019.7000 4.6000 7.9000 352 342 3.3000 344 7.8000 8.0000 7.7000 71 71 2.6000 
58365 2025 3 28 0 1021.4000 1022.1000 1022.3000 1020.9000 4.7000 8.7000 351 8 2.3000 351 8.2000 8.2000 8.0000 66 63 0.0000 
58365 2025 3 28 3 1022.5000 1023.2000 1022.9000 1022.1000 4.4000 7.1000 331 4 3.9000 335 9.4000 9.7000 8.8000 57 56 0.0000 
58365 2025 3 28 6 1021.4000 1022.1000 1022.0000 1021.4000 2.8000 5.0000 332 1 2.4000 340 9.5000 9.6000 9.5000 57 57 0.0000 
58365 2025 3 28 9 1021.5000 1022.2000 1021.6000 1020.8000 2.8000 4.3000 343 340 2.6000 5 10.1000 10.1000 9.9000 49 48 0.0000 
58365 2025 3 28 12 1024.8000 1025.5000 1024.8000 1023.4000 1.5000 2.1000 188 182 1.0000 207 6.6000 6.6000 6.4000 81 78 1.4000 
58365 2025 3 28 15 1025.9000 1026.6000 1025.9000 1025.3000 2.3000 4.3000 192 210 2.4000 195 6.8000 6.8000 6.8000 83 80 0.0000 
58365 2025 3 28 18 1025.0000 1025.7000 1025.7000 1025.0000 2.9000 5.2000 232 227 3.0000 222 7.1000 7.2000 7.1000 84 83 0.0000 
58365 2025 3 28 21 1023.8000 1024.5000 1024.2000 1023.7000 2.0000 3.0000 237 256 1.2000 238 7.3000 7.3000 7.1000 87 87 0.0000 
58365 2025 3 29 0 1027.1000 1027.8000 1027.1000 1025.6000 3.4000 5.7000 278 283 3.5000 286 8.7000 8.7000 8.3000 76 76 0.0000 
58365 2025 3 29 3 1027.5000 1028.2000 1027.8000 1027.4000 3.9000 6.7000 12 8 2.8000 10 10.6000 10.6000 10.4000 44 40 0.0000 
58365 2025 3 29 6 1026.7000 1027.4000 1027.3000 1026.6000 3.4000 5.1000 5 10 3.3000 11 10.7000 11.0000 10.7000 37 36 0.0000 
58366 2025 3 23 9 1009.9000 1010.3000 1010.1000 1009.9000 3.3000 4.2000 258 266 1.6000 258 24.8000 26.1000 24.8000 26 20 0.0000 
58366 2025 3 23 12 1012.2000 1012.6000 1012.2000 1010.9000 7.8000 13.1000 310 298 4.4000 297 20.3000 22.9000 20.3000 48 33 0.0000 
58366 2025 3 23 15 1012.0000 1012.4000 1012.8000 1012.0000 1.6000 3.0000 265 165 1.0000 303 15.1000 15.9000 15.1000 89 79 0.3000 
58366 2025 3 23 18 1010.2000 1010.6000 1010.7000 1010.2000 1.9000 3.0000 211 208 1.7000 195 15.3000 15.4000 15.0000 78 78 0.0000 
58366 2025 3 23 21 1009.5000 1009.9000 1009.6000 1009.3000 2.4000 4.2000 228 224 2.4000 220 13.8000 13.8000 12.8000 82 82 0.0000 
58366 2025 3 24 0 1010.6000 1011.0000 1010.6000 1010.3000 3.8000 6.1000 228 225 3.9000 229 17.2000 17.2000 15.2000 70 70 0.0000 
58366 2025 3 24 3 1009.7000 1010.1000 1010.4000 1009.7000 4.7000 8.3000 260 251 4.5000 248 23.7000 23.7000 22.0000 41 41 0.0000 
58366 2025 3 24 6 1007.5000 1007.9000 1008.2000 1007.5000 5.4000 9.4000 252 255 5.3000 263 27.3000 27.4000 26.2000 20 20 0.0000 
58366 2025 3 24 9 1006.1000 1006.5000 1006.1000 1005.9000 4.0000 7.2000 255 256 2.5000 259 26.4000 27.2000 26.4000 23 21 0.0000 
58366 2025 3 24 12 1007.6000 1008.0000 1007.6000 1007.0000 1.3000 1.8000 224 243 1.1000 214 17.1000 19.4000 17.1000 52 43 0.0000 
58366 2025 3 24 15 1007.9000 1008.3000 1008.2000 1007.9000 1.8000 2.3000 210 208 1.4000 206 15.2000 18.7000 15.1000 67 46 0.0000 
58366 2025 3 24 18 1006.4000 1006.8000 1007.0000 1006.4000 2.4000 3.3000 187 219 1.6000 188 15.7000 16.5000 15.7000 60 54 0.0000 
58366 2025 3 24 21 1005.4000 1005.8000 1005.4000 1005.2000 1.4000 1.7000 187 205 1.0000 187 11.2000 11.8000 11.2000 88 82 0.0000 
58366 2025 3 25 0 1005.4000 1005.8000 1005.4000 1005.3000 2.5000 4.0000 221 228 1.9000 195 20.0000 20.0000 13.4000 49 49 0.0000 
58366 2025 3 25 3 1004.3000 1004.7000 1050.1000 996.2000 5.2000 8.8000 225 251 2.8000 234 26.7000 26.7000 24.8000 31 29 0.0000 
58366 2025 3 25 6 1002.0000 1002.4000 1002.5000 1002.0000 4.3000 7.4000 264 269 2.7000 247 29.6000 29.6000 28.7000 23 20 0.0000 
58366 2025 3 25 9 1001.7000 1002.1000 1001.8000 1001.6000 3.6000 6.2000 286 268 2.6000 272 29.0000 29.9000 29.0000 18 16 0.0000 
58366 2025 3 25 12 1003.5000 1003.9000 1003.5000 1003.0000 1.5000 1.9000 163 164 1.3000 164 17.9000 19.7000 17.9000 60 39 0.0000 
58366 2025 3 25 15 1004.4000 1004.8000 1004.5000 1004.4000 1.7000 2.5000 148 153 1.7000 158 14.2000 14.4000 13.8000 71 70 0.0000 
58366 2025 3 25 18 1003.7000 1004.1000 1004.3000 1003.7000 1.8000 2.3000 139 143 1.3000 137 12.8000 13.8000 12.8000 83 71 0.0000 
58366 2025 3 25 21 1002.9000 1003.3000 1003.0000 1002.8000 2.0000 3.0000 149 153 2.0000 125 12.0000 12.1000 11.7000 86 85 0.0000 
58366 2025 3 26 0 1002.8000 1003.2000 1003.1000 1002.8000 2.0000 2.6000 149 143 2.0000 146 20.4000 20.4000 15.3000 68 68 0.0000 
58366 2025 3 26 3 1001.4000 1001.8000 1002.2000 1001.4000 5.9000 9.1000 181 173 5.5000 181 29.0000 29.0000 27.4000 42 38 0.0000 
58366 2025 3 26 6 997.5000 997.9000 998.8000 997.5000 6.5000 8.6000 186 161 6.1000 184 31.7000 31.8000 31.3000 35 32 0.0000 
58366 2025 3 26 9 996.2000 996.6000 996.2000 995.9000 4.9000 7.3000 151 157 3.7000 154 29.1000 30.5000 29.1000 43 39 0.0000 
58366 2025 3 26 12 997.3000 997.7000 997.3000 996.9000 2.5000 3.6000 131 128 2.1000 131 20.8000 22.2000 20.8000 74 69 0.0000 
58366 2025 3 26 15 998.2000 998.6000 998.3000 998.1000 2.4000 3.3000 155 160 1.4000 152 18.9000 19.1000 18.7000 81 80 0.0000 
58366 2025 3 26 15 998.2000 998.6000 998.3000 998.1000 2.4000 3.3000 155 160 1.4000 152 18.9000 19.1000 18.7000 81 80 0.0000 
58366 2025 3 26 15 998.2000 998.6000 998.3000 998.1000 2.4000 3.3000 155 160 1.4000 152 18.9000 19.1000 18.7000 81 80 0.0000 
58366 2025 3 26 18 997.8000 998.2000 998.0000 997.3000 1.5000 1.9000 173 172 1.4000 138 18.0000 18.0000 17.6000 87 87 0.0000 
58366 2025 3 26 18 997.8000 998.2000 998.0000 997.3000 1.5000 1.9000 173 172 1.4000 138 18.0000 18.0000 17.6000 87 87 0.0000 
58366 2025 3 26 18 997.8000 998.2000 998.0000 997.3000 1.5000 1.9000 173 172 1.4000 138 18.0000 18.0000 17.6000 87 87 0.0000 
58366 2025 3 26 21 996.9000 997.3000 998.6000 996.3000 2.9000 5.2000 208 136 0.8000 248 19.9000 22.2000 19.9000 88 73 0.3000 
58366 2025 3 26 21 996.9000 997.3000 998.6000 996.3000 2.9000 5.2000 208 136 0.8000 248 19.9000 22.2000 19.9000 88 73 0.3000 
58366 2025 3 26 21 996.9000 997.3000 998.6000 996.3000 2.9000 5.2000 208 136 0.8000 248 19.9000 22.2000 19.9000 88 73 0.3000 
58366 2025 3 27 0 1000.4000 1000.8000 1002.1000 1000.2000 4.3000 5.9000 238 13 1.7000 241 19.4000 19.9000 19.2000 94 87 3.1000 
58366 2025 3 27 0 1000.4000 1000.8000 1002.1000 1000.2000 4.3000 5.9000 238 13 1.7000 241 19.4000 19.9000 19.2000 94 87 3.1000 
58366 2025 3 27 3 1005.1000 1005.5000 1005.1000 1004.0000 5.9000 10.0000 7 348 6.1000 345 12.8000 13.8000 12.8000 85 85 0.5000 
58366 2025 3 27 3 1005.1000 1005.5000 1005.1000 1004.0000 5.9000 10.0000 7 348 6.1000 345 12.8000 13.8000 12.8000 85 85 0.5000 
58366 2025 3 27 6 1007.0000 1007.4000 1007.0000 1005.7000 5.5000 11.1000 1 357 4.0000 350 12.1000 12.2000 12.0000 84 84 2.8000 
58366 2025 3 27 9 1010.8000 1011.2000 1010.8000 1008.6000 6.5000 11.2000 11 2 5.0000 6 11.7000 12.0000 11.7000 64 64 0.0000 
58366 2025 3 27 12 1014.1000 1014.5000 1014.4000 1013.1000 4.9000 9.1000 3 7 5.3000 357 11.1000 11.3000 11.1000 56 54 0.0000 
58366 2025 3 27 15 1018.0000 1018.4000 1018.0000 1016.5000 5.4000 9.1000 17 359 3.8000 357 10.6000 11.0000 10.6000 59 52 0.0000 
58366 2025 3 27 18 1019.6000 1020.0000 1020.0000 1019.2000 4.5000 8.2000 342 355 3.4000 346 7.8000 8.9000 7.8000 89 73 1.7000 
58366 2025 3 27 21 1020.4000 1020.8000 1020.4000 1019.9000 3.3000 5.5000 325 319 2.1000 324 6.8000 6.8000 6.8000 87 86 1.6000 
58366 2025 3 28 0 1022.1000 1022.5000 1022.2000 1021.0000 4.8000 7.4000 321 318 3.6000 327 7.3000 7.3000 7.0000 79 79 0.0000 
58366 2025 3 28 3 1022.6000 1023.0000 1022.9000 1021.7000 4.8000 7.6000 327 334 2.8000 336 9.5000 9.6000 8.9000 66 62 0.0000 
58366 2025 3 28 6 1021.7000 1022.1000 1022.1000 1021.7000 3.6000 6.3000 4 14 2.0000 1 9.3000 9.4000 9.2000 61 55 0.0000 
58366 2025 3 28 9 1021.7000 1022.1000 1021.7000 1021.0000 2.7000 4.3000 26 23 1.9000 17 9.0000 9.4000 9.0000 56 55 0.0000 
58366 2025 3 28 12 1024.1000 1024.5000 1024.3000 1023.6000 2.0000 2.9000 186 170 1.9000 181 5.9000 6.1000 5.9000 85 79 0.1000 
58366 2025 3 28 15 1025.8000 1026.2000 1025.8000 1025.3000 2.5000 4.2000 224 225 3.1000 222 7.1000 7.1000 6.9000 80 78 0.0000 
58366 2025 3 28 18 1025.0000 1025.4000 1025.6000 1024.9000 2.9000 5.4000 232 232 3.2000 226 7.5000 7.5000 7.3000 86 85 0.0000 
58366 2025 3 28 21 1024.2000 1024.6000 1024.3000 1024.0000 2.8000 4.9000 265 279 2.4000 263 7.7000 7.9000 7.7000 88 86 0.0000 
58366 2025 3 29 0 1027.0000 1027.4000 1027.0000 1025.6000 3.7000 6.3000 299 311 3.6000 303 9.4000 9.4000 8.0000 73 72 0.0000 
58366 2025 3 29 3 1027.8000 1028.2000 1028.0000 1027.7000 4.1000 7.2000 357 3 3.0000 355 10.7000 11.0000 10.7000 49 43 0.0000 
58366 2025 3 29 6 1026.9000 1027.3000 1027.5000 1026.9000 3.6000 5.9000 17 12 2.7000 7 10.6000 10.6000 10.4000 44 44 0.0000 
58367 2025 3 23 9 1010.3000 1010.7000 1010.3000 1010.2000 0.8000 2.4000 118 999017 0.1000 240 26.1000 27.1000 26.1000 22 17 0.0000 
58367 2025 3 23 12 1012.0000 1012.4000 1012.0000 1010.9000 1.0000 3.3000 155 24 0.4000 145 22.8000 23.6000 22.8000 36 28 0.0000 
58367 2025 3 23 15 1012.9000 1013.3000 1012.9000 1012.5000 0.6000 1.8000 44 107 0.4000 14 18.3000 18.7000 18.2000 61 59 0.0000 
58367 2025 3 23 18 1010.7000 1011.1000 1011.5000 1010.7000 0.3000 0.9000 224 999017 0.1000 269 17.8000 17.8000 17.4000 63 62 0.2000 
58367 2025 3 23 21 1010.0000 1010.4000 1010.2000 1009.9000 0.4000 1.3000 117 265 0.4000 264 16.8000 17.3000 16.8000 65 63 0.0000 
58367 2025 3 24 0 1011.2000 1011.6000 1011.2000 1011.0000 0.6000 2.0000 208 241 0.8000 210 19.3000 19.3000 16.2000 55 54 0.0000 
58367 2025 3 24 3 1010.2000 1010.6000 1010.7000 1010.2000 1.0000 2.7000 277 225 1.1000 273 25.6000 25.8000 24.0000 32 31 0.0000 
58367 2025 3 24 6 1007.9000 1008.3000 1008.6000 1007.8000 1.1000 5.3000 114 289 1.2000 225 28.6000 28.8000 27.9000 15 15 0.0000 
58367 2025 3 24 9 1006.8000 1007.2000 1006.8000 1006.5000 1.0000 2.8000 255 160 0.8000 265 26.8000 27.5000 26.8000 18 16 0.0000 
58367 2025 3 24 12 1007.9000 1008.3000 1007.9000 1007.2000 0.4000 1.1000 326 999017 0.1000 304 21.8000 22.8000 21.8000 29 29 0.0000 
58367 2025 3 24 15 1008.6000 1009.0000 1008.9000 1008.5000 0.5000 1.6000 69 999017 0.0000 64 20.0000 21.0000 20.0000 34 28 0.0000 
58367 2025 3 24 18 1006.9000 1007.3000 1007.6000 1006.9000 0.1000 0.5000 330 999017 0.0000 999017 18.1000 18.5000 18.0000 55 50 0.0000 
58367 2025 3 24 21 1006.0000 1006.4000 1006.0000 1005.8000 0.1000 0.2000 999017 999017 0.0000 999017 16.5000 16.9000 16.5000 62 60 0.0000 
58367 2025 3 25 0 1005.9000 1006.3000 1005.9000 1005.8000 0.5000 1.3000 293 999017 0.2000 250 20.7000 20.7000 16.9000 42 42 0.0000 
58367 2025 3 25 3 1004.6000 1005.0000 1005.3000 1004.6000 0.9000 3.0000 242 222 0.7000 222 28.8000 28.8000 27.5000 22 20 0.0000 
58367 2025 3 25 6 1002.2000 1002.6000 1002.9000 1002.2000 1.1000 2.6000 162 144 1.0000 255 30.9000 31.1000 30.2000 15 13 0.0000 
58367 2025 3 25 9 1002.2000 1002.6000 1002.2000 1001.8000 0.8000 2.3000 183 253 0.3000 237 28.4000 29.6000 28.4000 15 12 0.0000 
58367 2025 3 25 12 1004.0000 1004.4000 1004.0000 1003.1000 0.2000 0.7000 137 999017 0.0000 999017 22.3000 23.7000 22.3000 29 24 0.0000 
58367 2025 3 25 15 1004.9000 1005.3000 1004.9000 1004.8000 0.2000 0.7000 298 999017 0.1000 999017 20.3000 21.5000 20.3000 41 37 0.0000 
58367 2025 3 25 18 1004.1000 1004.5000 1004.5000 1004.1000 0.4000 1.0000 54 999017 0.0000 55 19.2000 19.6000 19.2000 57 53 0.0000 
58367 2025 3 25 21 1003.4000 1003.8000 1003.5000 1003.3000 0.4000 1.3000 71 72 0.4000 77 17.8000 18.2000 17.8000 68 66 0.0000 
58367 2025 3 26 0 1003.2000 1003.6000 1003.5000 1003.2000 0.6000 1.4000 71 999017 0.1000 65 21.4000 21.4000 17.8000 58 58 0.0000 
58367 2025 3 26 3 1001.9000 1002.3000 1003.0000 1001.9000 1.1000 3.0000 62 51 0.9000 48 28.1000 28.1000 26.1000 40 40 0.0000 
58367 2025 3 26 6 998.4000 998.8000 999.3000 998.4000 1.5000 3.6000 64 126 0.8000 53 30.6000 31.1000 30.5000 36 35 0.0000 
58367 2025 3 26 9 997.1000 997.5000 997.1000 996.7000 1.4000 4.0000 90 6 0.4000 74 28.3000 29.6000 28.3000 45 40 0.0000 
58367 2025 3 26 12 998.2000 998.6000 998.2000 997.6000 1.3000 3.0000 71 26 0.7000 67 23.0000 24.2000 23.0000 62 57 0.0000 
58367 2025 3 26 15 998.6000 999.0000 998.8000 998.6000 1.2000 2.6000 76 115 0.4000 65 21.2000 21.4000 21.1000 69 68 0.0000 
58367 2025 3 26 15 998.6000 999.0000 998.8000 998.6000 1.2000 2.6000 76 115 0.4000 65 21.2000 21.4000 21.1000 69 68 0.0000 
58367 2025 3 26 15 998.6000 999.0000 998.8000 998.6000 1.2000 2.6000 76 115 0.4000 65 21.2000 21.4000 21.1000 69 68 0.0000 
58367 2025 3 26 18 998.2000 998.6000 998.5000 997.7000 0.6000 1.5000 81 14 0.3000 70 21.2000 21.3000 21.2000 69 68 0.0000 
58367 2025 3 26 18 998.2000 998.6000 998.5000 997.7000 0.6000 1.5000 81 14 0.3000 70 21.2000 21.3000 21.2000 69 68 0.0000 
58367 2025 3 26 18 998.2000 998.6000 998.5000 997.7000 0.6000 1.5000 81 14 0.3000 70 21.2000 21.3000 21.2000 69 68 0.0000 
58367 2025 3 26 21 996.5000 996.9000 998.2000 996.3000 1.1000 2.1000 56 64 0.7000 58 22.3000 22.3000 21.8000 70 70 0.1000 
58367 2025 3 26 21 996.5000 996.9000 998.2000 996.3000 1.1000 2.1000 56 64 0.7000 58 22.3000 22.3000 21.8000 70 70 0.1000 
58367 2025 3 27 0 1000.1000 1000.5000 1000.7000 998.7000 1.0000 3.1000 98 999017 0.2000 75 19.9000 20.1000 19.8000 91 86 6.1000 
58367 2025 3 27 0 1000.1000 1000.5000 1000.7000 998.7000 1.0000 3.1000 98 999017 0.2000 75 19.9000 20.1000 19.8000 91 86 6.1000 
58367 2025 3 27 3 1004.1000 1004.5000 1004.1000 1002.6000 1.4000 3.4000 66 13 1.0000 68 18.4000 20.6000 18.4000 83 82 5.2000 
58367 2025 3 27 3 1004.1000 1004.5000 1004.1000 1002.6000 1.4000 3.4000 66 13 1.0000 68 18.4000 20.6000 18.4000 83 82 5.2000 
58367 2025 3 27 6 1005.4000 1005.8000 1005.5000 1005.2000 1.4000 4.9000 7 55 1.8000 305 14.9000 14.9000 14.4000 77 77 2.7000 
58367 2025 3 27 9 1010.0000 1010.4000 1010.0000 1008.1000 2.0000 9.0000 35 53 1.6000 6 13.4000 13.8000 13.4000 64 63 0.1000 
58367 2025 3 27 12 1014.3000 1014.7000 1014.3000 1012.8000 1.4000 5.8000 188 87 0.8000 20 12.6000 12.7000 12.6000 44 43 0.0000 
58367 2025 3 27 15 1017.8000 1018.2000 1017.9000 1016.9000 1.5000 4.9000 303 43 1.1000 40 12.2000 12.5000 12.2000 42 40 0.0000 
58367 2025 3 27 18 1019.4000 1019.8000 1019.5000 1018.9000 1.3000 4.8000 311 53 0.8000 44 9.4000 10.1000 9.4000 78 65 2.1000 
58367 2025 3 27 21 1020.4000 1020.8000 1020.4000 1019.7000 1.2000 5.1000 291 282 0.5000 78 8.6000 8.6000 8.3000 76 73 0.7000 
58367 2025 3 28 0 1021.7000 1022.1000 1022.2000 1021.0000 1.1000 3.2000 352 333 1.0000 60 9.1000 9.1000 8.8000 63 63 0.0000 
58367 2025 3 28 3 1022.6000 1023.0000 1022.7000 1022.0000 1.4000 3.7000 64 342 0.7000 357 10.0000 10.0000 9.6000 61 56 999990.0000 
58367 2025 3 28 6 1021.7000 1022.1000 1022.1000 1021.7000 1.2000 2.9000 286 62 0.8000 81 10.2000 10.5000 10.2000 55 54 0.1000 
58367 2025 3 28 9 1021.7000 1022.1000 1021.7000 1021.3000 1.2000 2.5000 307 306 0.8000 16 10.2000 10.2000 10.0000 49 48 0.0000 
58367 2025 3 28 12 1025.4000 1025.8000 1025.4000 1024.1000 0.7000 1.8000 123 999017 0.2000 61 6.5000 6.6000 6.3000 80 75 2.0000 
58367 2025 3 28 15 1026.3000 1026.7000 1026.3000 1025.8000 0.7000 2.2000 287 137 0.4000 284 6.8000 6.9000 6.7000 81 79 0.0000 
58367 2025 3 28 18 1025.6000 1026.0000 1026.4000 1025.5000 0.6000 2.0000 299 235 0.4000 219 7.0000 7.0000 6.9000 82 80 0.0000 
58367 2025 3 28 21 1024.4000 1024.8000 1024.7000 1024.4000 0.4000 0.9000 177 999017 0.1000 221 7.2000 7.3000 7.1000 85 83 0.0000 
58367 2025 3 29 0 1027.4000 1027.8000 1027.4000 1026.0000 0.5000 1.3000 195 224 0.5000 175 8.5000 8.5000 7.9000 83 83 0.0000 
58367 2025 3 29 3 1027.6000 1028.0000 1028.2000 1027.5000 0.9000 2.7000 303 343 0.7000 75 10.7000 10.7000 10.1000 50 49 0.0000 
58367 2025 3 29 6 1026.8000 1027.2000 1027.6000 1026.8000 1.3000 2.9000 279 50 0.8000 97 11.3000 11.3000 11.2000 28 28 0.0000 
58369 2025 3 23 9 1010.5000 1011.0000 1010.6000 1010.4000 3.8000 6.5000 212 211 2.3000 190 25.0000 26.6000 25.0000 25 22 0.0000 
58369 2025 3 23 12 1011.9000 1012.4000 1011.9000 1010.8000 2.1000 3.3000 206 254 1.7000 218 20.8000 21.6000 20.8000 35 34 0.0000 
58369 2025 3 23 15 1013.1000 1013.6000 1013.1000 1012.4000 4.0000 6.3000 329 251 2.1000 332 18.2000 19.8000 18.2000 62 51 0.0000 
58369 2025 3 23 18 1010.8000 1011.3000 1012.0000 1010.8000 3.8000 8.2000 257 228 2.1000 252 19.4000 19.7000 16.9000 49 48 0.1000 
58369 2025 3 23 21 1010.4000 1010.9000 1010.5000 1010.4000 3.3000 5.5000 213 192 2.7000 213 15.6000 17.1000 15.6000 69 61 0.0000 
58369 2025 3 24 0 1011.4000 1011.9000 1011.4000 1011.0000 2.6000 5.5000 222 218 3.1000 227 18.3000 18.3000 15.5000 58 58 0.0000 
58369 2025 3 24 3 1010.3000 1010.8000 1010.8000 1010.3000 4.0000 6.6000 267 240 3.3000 244 24.7000 24.7000 23.4000 33 31 0.0000 
58369 2025 3 24 6 1007.9000 1008.4000 1008.6000 1007.9000 3.8000 7.1000 219 231 2.3000 253 27.8000 27.8000 26.6000 27 26 0.0000 
58369 2025 3 24 9 1007.2000 1007.7000 1007.2000 1006.8000 4.5000 6.9000 206 208 3.1000 207 25.5000 26.6000 25.5000 21 20 0.0000 
58369 2025 3 24 12 1008.2000 1008.7000 1008.2000 1007.6000 1.6000 2.5000 212 164 1.4000 216 19.8000 22.0000 19.8000 36 26 0.0000 
58369 2025 3 24 15 1008.7000 1009.2000 1009.1000 1008.7000 3.3000 5.3000 208 200 2.5000 199 18.7000 19.1000 18.6000 52 49 0.0000 
58369 2025 3 24 18 1007.1000 1007.6000 1007.9000 1007.1000 2.2000 4.2000 191 202 1.6000 189 17.1000 17.7000 17.1000 58 56 0.0000 
58369 2025 3 24 21 1006.1000 1006.6000 1006.3000 1006.1000 2.3000 4.5000 201 192 2.3000 195 16.7000 16.8000 16.5000 59 59 0.0000 
58369 2025 3 25 0 1006.1000 1006.6000 1006.2000 1006.1000 2.5000 4.1000 215 219 1.8000 214 19.2000 19.2000 16.1000 52 52 0.0000 
58369 2025 3 25 3 1004.9000 1005.4000 1005.5000 1004.9000 4.4000 7.4000 234 237 4.3000 218 26.7000 26.8000 25.5000 26 26 0.0000 
58369 2025 3 25 6 1002.4000 1002.9000 1003.1000 1002.4000 4.5000 7.2000 218 204 3.7000 198 29.2000 29.5000 28.9000 23 22 0.0000 
58369 2025 3 25 9 1002.5000 1003.0000 1002.5000 1002.1000 3.6000 5.7000 193 206 3.1000 205 28.1000 29.0000 28.1000 21 21 0.0000 
58369 2025 3 25 12 1004.4000 1004.9000 1004.4000 1003.5000 1.6000 2.6000 156 159 0.9000 159 19.3000 21.9000 19.3000 49 38 0.0000 
58369 2025 3 25 15 1005.2000 1005.7000 1005.2000 1005.1000 0.8000 1.2000 166 150 0.7000 169 15.9000 16.7000 15.7000 69 64 0.0000 
58369 2025 3 25 18 1004.4000 1004.9000 1004.8000 1004.4000 1.0000 1.7000 188 176 0.8000 178 14.9000 15.2000 14.8000 82 79 0.0000 
58369 2025 3 25 21 1003.7000 1004.2000 1003.9000 1003.6000 1.2000 1.7000 157 145 1.1000 155 14.0000 14.4000 13.8000 91 85 0.0000 
58369 2025 3 26 0 1003.8000 1004.3000 1004.0000 1003.8000 1.5000 2.9000 191 165 1.6000 160 18.0000 18.0000 14.9000 78 77 0.0000 
58369 2025 3 26 3 1002.3000 1002.8000 1003.4000 1002.3000 4.0000 6.2000 184 177 3.2000 183 26.5000 26.5000 24.5000 46 46 0.0000 
58369 2025 3 26 6 998.8000 999.3000 999.8000 998.8000 5.2000 7.6000 183 178 2.6000 185 29.0000 29.3000 28.5000 42 39 0.0000 
58369 2025 3 26 9 997.6000 998.1000 997.6000 997.3000 3.8000 7.1000 181 196 2.7000 192 25.0000 28.3000 25.0000 54 46 0.0000 
58369 2025 3 26 12 998.5000 999.0000 998.5000 998.0000 2.2000 3.7000 151 172 1.9000 173 20.1000 20.8000 20.1000 74 70 0.0000 
58369 2025 3 26 15 998.9000 999.3000 999.1000 998.8000 1.8000 3.0000 165 177 1.8000 179 19.2000 19.7000 19.1000 79 77 0.0000 
58369 2025 3 26 15 998.9000 999.3000 999.1000 998.8000 1.8000 3.0000 165 177 1.8000 179 19.2000 19.7000 19.1000 79 77 0.0000 
58369 2025 3 26 15 998.9000 999.3000 999.1000 998.8000 1.8000 3.0000 165 177 1.8000 179 19.2000 19.7000 19.1000 79 77 0.0000 
58369 2025 3 26 18 998.6000 999.0000 998.8000 998.1000 1.7000 2.8000 204 192 1.8000 180 19.4000 19.4000 18.4000 78 78 0.0000 
58369 2025 3 26 18 998.6000 999.0000 998.8000 998.1000 1.7000 2.8000 204 192 1.8000 180 19.4000 19.4000 18.4000 78 78 0.0000 
58369 2025 3 26 18 998.6000 999.0000 998.8000 998.1000 1.7000 2.8000 204 192 1.8000 180 19.4000 19.4000 18.4000 78 78 0.0000 
58369 2025 3 26 21 996.4000 996.8000 1000.1000 994.5000 5.4000 11.3000 347 231 1.7000 324 22.6000 22.7000 20.8000 66 65 0.0000 
58369 2025 3 26 21 996.4000 996.8000 1000.1000 994.5000 5.4000 11.3000 347 231 1.7000 324 22.6000 22.7000 20.8000 66 65 0.0000 
